longitude;latitude;observationId;Temperatura_Media_Anual_GrausC;Precipitacao_Media_Anual_mm;Temperatura_Media_Janeiro_GrausC;Temperatura_Media_Fevereiro_GrausC;Temperatura_Media_Marco_GrausC;Temperatura_Media_Abril_GrausC;Temperatura_Media_Maio_GrausC;Temperatura_Media_Junho_GrausC;Temperatura_Media_Julho_GrausC;Temperatura_Media_Agosto_GrausC;Temperatura_Media_Setembro_GrausC;Temperatura_Media_Outubro_GrausC;Temperatura_Media_Novembro_GrausC;Temperatura_Media_Dezembro_GrausC;Precipitacao_Media_Janeiro_mm;Precipitacao_Media_Fevereiro_mm;Precipitacao_Media_Marco_mm;Precipitacao_Media_Abril_mm;Precipitacao_Media_Maio_mm;Precipitacao_Media_Junho_mm;Precipitacao_Media_Julho_mm;Precipitacao_Media_Agosto_mm;Precipitacao_Media_Setembro_mm;Precipitacao_Media_Outubro_mm;Precipitacao_Media_Novembro_mm;Precipitacao_Media_Dezembro_mm;Capacidade_Armazenamento_Agua_mm;Teor_Argila_Subsolo_%;Teor_Cascalho_Subsolo_%;Teor_Carbono_Organico_Subsolo_%;Teor_Areia_Subsolo_%;Teor_Silte_Subsolo_%;Teor_Argila_Cam_Superior_%;Teor_Cascalho_Cam_Superior_%;Teor_Carbono_Organico_Cam_Superior_%;Teor_Areia_Cam_Superior_%;Teor_Silte_Cam_Superior_%;Classificacao_Clima_KoeppenGeiger;Isotermalidade;Sazonalidade_Temperatura
-42.29;-22.53;6486763.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486764.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486765.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486766.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486767.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486768.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486769.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486770.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486771.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486772.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486773.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486774.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486775.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486776.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486777.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486778.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486779.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486780.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486781.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486782.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486783.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486784.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486785.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486786.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486787.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486788.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486789.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486790.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486791.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486792.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486793.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486794.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486795.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486796.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486797.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486798.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486799.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486800.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486801.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486802.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486803.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486804.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486805.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486806.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486807.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486808.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486809.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486810.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486811.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486812.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486813.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486814.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486815.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486816.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486817.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486818.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486819.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486820.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486821.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486822.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486823.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486824.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486825.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486826.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486827.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486828.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486829.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486830.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486831.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486832.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486833.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486834.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486835.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.29;-22.53;6486836.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
